opp_id,account_id,stage,amount,created_at,closed_at,won
OP-0003697,4f09ef53-556c-b9c0-bf9a-aaaec6258aef,Closed Lost,233.25,2024-02-01,2025-04-20,false
OP-0003698,cd2bd02a-5c20-38a0-6092-14274482346d,Closed Lost,253.95,2025-09-15,2026-03-09,false
OP-0003699,e8a2d490-2eba-99ad-4df0-fcfe965d081a,Proposal,917.12,2023-10-31,,
OP-0003700,94e3b0e6-bec2-533c-4f6c-c78f24819854,Closed Won,3783.62,2024-06-28,2024-07-17,true
OP-0003701,5faccac2-13bc-2ade-2ebc-2878a5bedbde,Closed Lost,604.22,2024-12-14,2025-05-03,false
OP-0003702,16366672-d5e0-f1e6-e1d5-16d411d95d30,Prospecting,12637.93,2026-05-09,,
OP-0003703,d93b7209-1ea4-9549-8443-7c7a0c164301,Closed Won,4937.69,2024-12-30,2026-01-30,true
OP-0003704,9eca4e3c-053c-66c4-07bc-dc97abaadefc,Closed Lost,614.82,2023-09-11,2026-01-13,false
OP-0003705,a28a97ae-2be7-e7b7-0de3-c7f0435576bd,Closed Lost,117673.86,2025-05-18,2026-01-05,false
OP-0003706,35865add-811c-5615-4605-dab1eb0e485c,Closed Lost,4031.95,2024-04-14,2024-09-06,false
OP-0003707,dea0067b-52a3-9776-ef73-9ea48cf49825,Closed Lost,1231.87,2025-01-23,2025-11-22,false
OP-0003708,d1052e96-6542-192d-5374-84ae6c3c3bbc,Closed Lost,2704.36,2023-08-01,2024-02-28,false
OP-0003709,3ba4f593-7a35-5551-0fd5-acbe70db6319,Closed Won,3211.54,2023-07-27,2024-04-16,true
OP-0003710,7d2a5995-8ffb-2ab2-229f-7016dba9f186,Negotiation,1648.78,2024-02-23,,
OP-0003711,fcc65a57-ae33-9e09-cb8b-38025900918d,Closed Lost,1695.20,2025-02-14,2026-02-02,false
OP-0003712,13cc026d-7534-4693-340d-fe6114e63a27,Prospecting,13188.96,2025-09-30,,
OP-0003713,182a7046-7bf3-0745-4d7e-307c6a659d8c,Prospecting,1697.77,2024-06-13,,
OP-0003714,b2a75272-e5df-cb4e-f6e2-6e4fb85d53fd,Closed Lost,2884.37,2023-10-09,2024-01-02,false
OP-0003715,433fe0e3-fb6b-2ded-d4b6-9c8e7af7e600,Closed Lost,19571.83,2025-11-25,2026-03-28,false
OP-0003716,259edc60-ca40-680d-893d-904b38e8c601,Proposal,16422.87,2025-08-20,,
OP-0003717,15ff0e33-f42a-4c83-4d16-949abf286ff4,Closed Lost,10314.35,2023-11-17,2025-03-01,false
OP-0003718,daf97e57-eb30-370a-a70e-4a6e54738209,Closed Lost,6852.47,2023-12-15,2025-05-13,false
OP-0003719,5b9d292e-0e56-7cce-4ff6-3d8490834dc3,Qualification,275.30,2024-05-26,,
OP-0003720,6635cce7-d7ba-7eea-d5bf-40ff8088c0de,Closed Lost,9239.12,2025-02-16,2025-09-11,false
OP-0003721,37d5186b-1726-36dc-d5c2-fba8d135592f,Closed Lost,744.62,2025-05-16,2025-06-10,false
OP-0003722,10991415-5712-8fef-6a43-f22f6d5334cc,Qualification,4181.54,2026-04-06,,
OP-0003723,3a442b64-05c0-93fc-7064-2cb9337ea04f,Negotiation,12982.74,2025-01-23,,
OP-0003724,b187fcfe-3284-e0e6-ec28-510dcf826a76,Proposal,1625.63,2024-02-11,,
OP-0003725,adbd02db-a29b-1064-8d65-ae178cf61725,Closed Won,1469.52,2025-03-07,2025-10-22,true
OP-0003726,5faccac2-13bc-2ade-2ebc-2878a5bedbde,Closed Won,982.57,2025-06-25,2026-04-25,true
OP-0003727,2f47a54e-e677-fb17-2332-e2a073969e8e,Qualification,1220.14,2024-01-03,,
OP-0003728,9baf8637-6921-8afe-e255-c5fc24435765,Closed Lost,4396.10,2025-06-27,2025-11-06,false
OP-0003729,b64114cb-26ca-ce3e-524c-4f4b91ac3ffa,Closed Lost,9986.61,2025-10-08,2025-10-21,false
OP-0003730,847e536e-3965-b389-5158-01f9b5fbbe2f,Closed Won,9314.29,2025-07-29,2026-05-02,true
OP-0003731,8061a102-4b93-bede-c894-99f20c8f5bb0,Closed Lost,1737.67,2025-04-13,2025-05-06,false
OP-0003732,832162e2-6725-68ec-9220-1da0474f1596,Closed Lost,8842.70,2025-03-09,2025-04-12,false
OP-0003733,b4b83ef8-fa68-73f8-0fde-9aa674840312,Closed Won,3686.00,2025-12-13,2026-04-08,true
OP-0003734,fed73faa-afc0-d84d-2535-0098c499e714,Closed Won,1230.50,2025-07-22,2025-08-17,true
OP-0003735,272c0bf5-ab90-2c97-1d44-5d4e1f7e8272,Prospecting,12755.55,2025-06-03,,
OP-0003736,2a069087-a2aa-bcb3-1ead-576af9695161,Qualification,2680.73,2024-07-08,,
OP-0003737,586ecbeb-d010-fff9-5f60-978173dabfee,Prospecting,397.77,2023-08-12,,
OP-0003738,c44b4344-04d4-2bfa-28d0-cb42c9b88c9a,Closed Lost,2074.22,2026-03-10,2026-05-05,false
OP-0003739,868847b0-4cec-3e48-b0c4-ff93896ce356,Closed Won,7252.00,2025-12-17,2026-03-28,true
OP-0003740,e496e2ee-10a2-e083-7e80-5c2d1ba63087,Closed Won,274.13,2026-02-07,2026-02-20,true
OP-0003741,29190739-16b7-aa42-5f5e-4e4c861c4fd7,Negotiation,5829.94,2025-11-26,,
OP-0003742,09c3e452-17d6-b314-068a-48dcc05caef2,Closed Lost,895.43,2024-06-05,2024-09-01,false
OP-0003743,2677ba89-1d52-1c34-124f-cfaa64d02a0a,Proposal,3371.49,2026-04-29,,
OP-0003744,c1ad03a6-f8eb-501f-9e95-c0f44be4d2a6,Closed Lost,3641.30,2025-07-13,2026-03-27,false
OP-0003745,be93f351-c80d-be2c-50f3-bda2e265c9e0,Closed Lost,4589.52,2024-02-14,2025-04-11,false
OP-0003746,53d32d6c-c00f-7b6a-cc9e-fd0207d7bfeb,Closed Won,1865.03,2023-06-03,2026-04-24,true
OP-0003747,8a77a18d-fdd7-64e3-317e-d1162531000e,Closed Lost,631.36,2024-06-26,2024-09-25,false
OP-0003748,377897e9-0449-4fa1-466c-72e2e42c9230,Closed Lost,5014.62,2025-11-24,2026-01-20,false
OP-0003749,6c2aaaac-128b-ea08-aa83-28455780bde2,Closed Lost,2405.37,2023-08-05,2026-01-07,false
OP-0003750,e4ea5563-f0dc-ade4-e95e-0e51f6eeaf1d,Closed Lost,7501.92,2024-12-09,2025-01-07,false
OP-0003751,3e970725-55dd-90ad-22c1-99211182a388,Closed Won,578.82,2025-05-03,2026-03-06,true
OP-0003752,0ea5651a-9429-fdc5-a043-f6cd759e68c1,Closed Lost,7230.35,2025-09-24,2025-12-18,false
OP-0003753,e99ff0df-a5d5-066f-0b1c-0abf35765418,Closed Lost,2597.85,2023-10-15,2025-01-28,false
OP-0003754,e7513e3a-31d7-306d-cbb5-a2610604f157,Prospecting,2547.07,2025-08-18,,
OP-0003755,b43d06b1-be06-4681-b3af-4fe09e14ee4b,Closed Lost,2104.47,2023-05-21,2026-03-04,false
OP-0003756,ce09e22e-c336-58fa-1dfb-16fccdf4a9cf,Closed Lost,7143.89,2024-07-27,2025-02-20,false
OP-0003757,693d4c78-14b6-e45c-b0f6-02a9662ba19a,Qualification,1614.15,2026-01-05,,
OP-0003758,86ca935a-e243-d228-81ee-54c33811286b,Closed Lost,297.26,2024-10-17,2025-12-10,false
OP-0003759,afc5e268-9100-b794-7481-3b76eda6fb52,Qualification,4399.63,2024-03-02,,
OP-0003760,f2e11b50-083c-f348-2d22-d45d8d1b6c3a,Closed Lost,947.64,2023-05-18,2023-12-25,false
OP-0003761,1b80c580-0d36-f0da-2a29-4eb317f5ab21,Proposal,732.08,2023-07-28,,
OP-0003762,1a84bbc4-c250-1b42-26fc-d050271c78cb,Closed Lost,2868.83,2023-10-06,2024-07-08,false
OP-0003763,1aaad7ad-dac9-ba50-44eb-1302045f0810,Closed Won,10395.20,2024-10-19,2024-12-16,true
OP-0003764,a6b77f4e-13bd-a066-7bc3-a5fd85fef8b3,Negotiation,1049.00,2024-11-03,,
OP-0003765,2f049349-b322-32f2-7997-55fdc95c97aa,Closed Lost,983.99,2025-09-27,2026-03-13,false
OP-0003766,abb9b9ea-9f9f-e372-be81-431e84d07ea6,Qualification,2555.26,2025-05-11,,
OP-0003767,6df91ebb-4e11-24d8-3367-6f65d1ffc7be,Closed Won,5070.64,2024-08-01,2025-11-08,true
OP-0003768,e34bc9d7-3691-d6c5-7591-8c9af1faaf4e,Closed Won,16468.31,2025-06-26,2026-01-30,true
OP-0003769,27a551ed-4666-267d-39c1-29b8487bbcc7,Closed Won,1829.73,2023-08-09,2024-12-23,true
OP-0003770,4d1b84bc-326a-bf9e-ccd7-bdb7a3b8bc39,Closed Lost,2543.77,2024-09-24,2025-09-28,false
OP-0003771,704dfb0f-e584-38a9-cf64-df3f6566aecc,Closed Lost,41183.48,2025-12-28,2026-03-28,false
OP-0003772,f0ac0384-16eb-a3df-2854-59a741161ea1,Prospecting,16062.85,2026-01-03,,
OP-0003773,fdaadd55-84ad-74df-5a07-ac904dcce22f,Proposal,17433.82,2025-10-09,,
OP-0003774,c0099849-bae8-4b39-df35-0d9d8da35aab,Negotiation,2502.36,2024-10-24,,
OP-0003775,7e8d426d-a1e7-e077-f0d8-a4dda74cc30a,Closed Won,8147.31,2023-07-04,2025-06-25,true
OP-0003776,c10560a2-f946-18a5-c68d-b9822ecb8117,Negotiation,1870.62,2025-04-20,,
OP-0003777,194b2fee-5b60-4431-083b-6109cea18292,Qualification,2971.54,2025-05-21,,
OP-0003778,d821c7b8-49f0-c0cf-4bcc-b2b5867c67ee,Closed Lost,1594.91,2025-01-01,2025-01-10,false
OP-0003779,92048f53-6301-a880-1f74-79a90aad8b26,Closed Lost,1506.63,2025-05-09,2026-01-27,false
OP-0003780,4fe74567-19bf-829a-941c-58f338fa4195,Closed Lost,800.55,2024-10-26,2024-11-11,false
OP-0003781,8e416ee2-c70c-f789-27be-bfcc59ec39f7,Closed Lost,7410.45,2023-07-24,2024-04-11,false
OP-0003782,374870be-479a-fd32-7554-6afd4d1fc7db,Closed Lost,11491.42,2026-03-06,2026-03-25,false
OP-0003783,24262f9e-ba1e-ba46-78cc-b47d90f3fb4c,Closed Lost,544.95,2025-08-22,2026-03-25,false
OP-0003784,8f8ca236-b982-6381-8aff-81b38a1c9da1,Closed Won,8282.60,2023-09-20,2025-10-07,true
OP-0003785,98031cfd-e516-2f16-763d-93c430257e38,Proposal,7854.19,2025-03-30,,
OP-0003786,7e9ecca6-5d70-d5bd-e07a-6c713d3d23e4,Prospecting,1245.31,2024-10-08,,
OP-0003787,5b80db68-598e-d780-045f-9a52a95176cb,Closed Lost,537.73,2024-08-13,2025-08-07,false
OP-0003788,35b4e980-6d95-63f7-ed15-43d96a4b6af7,Closed Lost,386.72,2024-09-09,2025-01-27,false
OP-0003789,d0fe4e2f-79c1-2d2d-f07f-a77226250ca4,Proposal,2060.21,2026-01-03,,
OP-0003790,8e7b04e7-f292-2937-a7ea-d8ddb7268b78,Closed Lost,394.88,2023-11-29,2025-03-22,false
OP-0003791,3302d2a1-f7c3-2fe8-c2b7-ff9b532e76f0,Closed Lost,3720.08,2025-01-08,2025-12-09,false
OP-0003792,a160b584-44f5-507e-62f7-628b935c965a,Closed Won,5377.55,2025-01-13,2025-03-24,true
OP-0003793,58237fc6-0752-9043-596a-93f2e5859408,Closed Won,72734.61,2023-07-20,2023-10-01,true
OP-0003794,5c8117f0-8d8e-45ae-8fc1-b231ebf58b19,Closed Lost,937.03,2024-08-16,2024-09-04,false
OP-0003795,fcd0b963-9b72-1ed5-4a1f-097320e7ee56,Closed Lost,13424.60,2025-04-14,2025-12-25,false
OP-0003796,2d549d89-0329-3a51-79f6-023b84191bf0,Qualification,795.90,2023-10-20,,
OP-0003797,aebe0543-6912-3bb4-989b-25b6a1b3ec69,Closed Lost,177.79,2025-08-04,2025-11-24,false
OP-0003798,691974a5-fd3b-67b4-2290-095725f53fe3,Closed Won,4783.21,2025-05-06,2025-05-20,true
OP-0003799,ea23e639-5376-f84e-e441-07cec795bca3,Negotiation,19135.91,2024-12-30,,
OP-0003800,4016664b-93d4-1832-1fd3-71b60a891ebc,Closed Lost,1459.05,2024-01-15,2024-06-19,false
OP-0003801,330d18f7-866e-3c16-7589-9c6fdf7d1913,Negotiation,12485.70,2024-03-23,,
OP-0003802,dbab21c1-d753-180c-f467-33dc371823ef,Prospecting,4893.63,2026-05-11,,
OP-0003803,808a70f2-1fd7-f0e9-3efc-9e691ed90327,Closed Lost,4176.57,2025-04-17,2025-10-27,false
OP-0003804,fb93fad9-0bb4-84ee-27be-4055a33eafe3,Closed Lost,9411.31,2024-09-25,2024-11-29,false
OP-0003805,450221b8-7872-68eb-7e3b-a4e1a23096b8,Prospecting,322.15,2023-06-16,,
OP-0003806,3d112025-53dd-e9f6-7076-0af46499269a,Qualification,5206.46,2023-06-22,,
OP-0003807,2be52e55-9a27-b674-0592-716290d6f5f3,Closed Lost,1522.72,2023-08-11,2025-04-07,false
OP-0003808,a8a1c81c-174c-ca7c-d437-114afc7324ba,Qualification,2454.12,2024-11-05,,
OP-0003809,8d128931-5119-6197-f96f-65dfb2adf900,Prospecting,26012.23,2024-12-02,,
OP-0003810,ee4e52c7-3b80-f24f-c2fd-54f308fafcad,Closed Lost,351.42,2025-01-01,2025-03-20,false
OP-0003811,bf0a001b-95b5-3f2d-f2ec-0a4377f9a6db,Closed Lost,16455.90,2024-04-23,2025-01-16,false
OP-0003812,bfc8cea3-3f3b-23fb-fd94-7f1c4094be60,Closed Won,127.30,2026-01-13,2026-03-27,true
OP-0003813,2fd0a8c0-93b7-1d50-f78b-4d973a082d5a,Negotiation,1899.75,2024-04-03,,
OP-0003814,c1c17016-3e0f-0513-0d38-69bc700fc9e5,Closed Lost,6101.09,2023-11-26,2026-02-15,false
OP-0003815,23f846d7-b3c1-4f73-5d71-8f2d457c9213,Closed Lost,4449.45,2024-04-03,2024-11-27,false
OP-0003816,502c9f01-0289-d3f8-213c-deb038f8d57b,Qualification,2075.67,2023-08-29,,
OP-0003817,49341f56-39f7-4ecd-d09e-cdf1f30865b9,Closed Lost,43813.95,2023-08-05,2023-09-02,false
OP-0003818,dfe7a0be-ac3e-0594-af0c-4545355f3d0a,Closed Lost,16470.52,2024-07-25,2026-01-08,false
OP-0003819,e72736ad-63da-b93f-5b3b-0981620652f1,Proposal,3041.69,2024-10-26,,
OP-0003820,15ae0276-d137-fb1e-73f2-1eb28a0c124b,Closed Lost,28557.63,2023-06-18,2023-12-20,false
OP-0003821,7b404687-c9bb-2830-1883-e0b2c40c994b,Closed Lost,34350.23,2023-12-26,2024-11-26,false
OP-0003822,836eda19-dc13-dfeb-9034-c8332022ddf0,Closed Lost,3890.51,2026-01-22,2026-03-04,false
OP-0003823,05acb8fd-ed44-92dc-0dc6-5a30e1b26ac0,Closed Lost,1618.88,2025-01-08,2026-01-09,false
OP-0003824,95ec8faa-6bae-4ffe-f7fe-4dbe7e524a3f,Closed Lost,61119.83,2025-09-19,2026-04-07,false
OP-0003825,b28005df-de72-7eeb-462b-fd18b565908c,Negotiation,1358.29,2023-06-11,,
OP-0003826,ebe04c00-1634-2d3c-1622-14ff2446dc76,Closed Won,2219.61,2025-09-22,2026-02-21,true
OP-0003827,f8cba8d3-32d3-3085-c178-8ae8e4f1781b,Closed Won,1045.75,2023-11-21,2024-08-04,true
OP-0003828,152e67d3-0344-9a1e-a556-23250ccf2caf,Closed Lost,416.01,2025-03-23,2025-12-27,false
OP-0003829,008654ca-d498-f5d6-73b2-8fe57a661d0e,Closed Lost,2367.99,2023-10-27,2026-01-10,false
OP-0003830,8adced08-aab1-94fd-1113-3635fcee945e,Closed Lost,3701.14,2024-12-23,2025-07-07,false
OP-0003831,208f946d-08e7-08ff-cb34-e1d578ab0548,Closed Won,26330.22,2025-09-03,2025-12-08,true
OP-0003832,74ec0890-6c7d-f8b8-8c81-1b85d3257423,Proposal,8404.37,2025-06-09,,
OP-0003833,75d551de-7d39-e832-fa0a-3e6b1815a5fa,Closed Lost,6786.27,2023-09-18,2024-02-24,false
OP-0003834,42c5e253-1edb-66ba-8b60-5fcbb1069fe0,Prospecting,893.71,2026-03-13,,
OP-0003835,8e416ee2-c70c-f789-27be-bfcc59ec39f7,Prospecting,3988.69,2024-04-12,,
OP-0003836,d043554a-f86a-d124-bbe2-d3f45f4adde4,Qualification,638.21,2025-10-26,,
OP-0003837,08afb55f-60c0-6351-44a4-f833e712de9a,Qualification,1516.07,2025-08-26,,
OP-0003838,329e5d0c-a3cf-402b-4331-031fe294c7b3,Closed Lost,725.09,2024-01-20,2025-03-04,false
OP-0003839,307f41df-5b7c-c470-ee41-4b3b216bf2d0,Closed Won,662.34,2025-06-27,2026-04-05,true
OP-0003840,9cd17c75-a18d-50bc-7786-e2da264bddb3,Prospecting,800.51,2025-11-01,,
OP-0003841,41452e5c-78b2-64a8-ec99-f76d97177f66,Closed Lost,1569.58,2025-05-12,2025-07-31,false
OP-0003842,d115a12e-a5b5-9fab-c35d-ea4f90be5802,Closed Lost,2382.98,2024-10-13,2025-03-05,false
OP-0003843,bce6122b-a0d5-4e2f-44ab-18da902d07c7,Proposal,2118.80,2025-08-20,,
OP-0003844,e0e3fee8-6adb-c512-e60c-d281337f636d,Closed Lost,384.37,2025-06-16,2025-09-16,false
OP-0003845,258c24f1-7250-6825-06a4-cccddb8e7829,Closed Lost,1831.98,2023-12-27,2026-05-05,false
OP-0003846,7febca44-68e1-f31e-e4de-9e61a4331865,Closed Won,1680.09,2025-05-22,2026-04-09,true
OP-0003847,5d4c7570-ef25-4b9b-ec53-5f3d3b93068f,Closed Lost,3140.70,2025-01-17,2025-05-30,false
OP-0003848,40266270-0959-ba69-9e71-b8e016cd7333,Closed Lost,1166.67,2024-09-29,2025-10-10,false
OP-0003849,4edec098-8547-b9e7-36b3-9713404973ee,Closed Lost,908.37,2026-02-10,2026-03-19,false
OP-0003850,2be52e55-9a27-b674-0592-716290d6f5f3,Closed Won,1097.91,2024-05-28,2024-09-10,true
OP-0003851,ba7a724d-2186-943e-98fe-16ff41f3716d,Closed Won,303.71,2025-01-23,2025-06-11,true
OP-0003852,2bd30a31-15c8-c7f8-4c10-05106ed3d871,Closed Lost,1065.78,2023-11-18,2025-09-10,false
OP-0003853,ecb57b3b-0fb5-4162-143f-754d05cc8666,Closed Lost,16107.37,2025-07-13,2026-04-12,false
OP-0003854,63afbc7d-0ebd-afad-9ae5-38d00f7b9369,Closed Won,877.54,2024-11-23,2025-08-19,true
OP-0003855,ba6a9110-af75-21e8-09b8-19eeb2b35308,Proposal,1883.60,2025-09-03,,
OP-0003856,0b8d8a63-72da-a6cf-95cb-c90d04072de1,Closed Lost,2025.17,2023-08-18,2024-09-15,false
OP-0003857,0b8d8a63-72da-a6cf-95cb-c90d04072de1,Closed Lost,1268.20,2025-02-04,2025-08-10,false
OP-0003858,ce890028-2dfe-7ec1-5544-cbe240909c92,Closed Lost,20317.66,2025-07-12,2025-11-10,false
OP-0003859,67f4defc-f558-6c11-0969-b8630346db9e,Closed Lost,463.91,2024-09-18,2024-09-28,false
OP-0003860,3951e0a0-d82f-2790-1678-905cfa1214e2,Closed Won,11978.49,2025-08-01,2025-08-20,true
OP-0003861,b1a03c82-522e-9eaf-d422-a9826048f89b,Closed Lost,3195.80,2024-09-28,2025-03-23,false
OP-0003862,5319009d-53a5-8218-a860-5b66d0405b0a,Closed Won,2080.75,2025-06-19,2025-08-17,true
OP-0003863,bea4b452-9fb3-ce6d-e71b-1a74ff54e9b5,Closed Won,1331.83,2024-09-25,2025-11-16,true
OP-0003864,c0a9aacf-1cce-16a3-b421-c1711c2b02c9,Closed Lost,1859.09,2025-05-30,2026-04-05,false
OP-0003865,acd03fe3-b223-3645-06f2-4e0dcf916a49,Prospecting,9936.65,2026-02-28,,
OP-0003866,7be77eaf-89d7-af73-f81c-fb45cb313068,Closed Lost,7502.65,2026-03-02,2026-03-24,false
OP-0003867,8e539386-65a2-cd1e-7777-790d070d03b1,Closed Lost,8148.56,2023-08-30,2025-09-22,false
OP-0003868,5efa0909-9a07-7d42-16c5-98bdb10fda4a,Closed Lost,2291.90,2024-09-22,2025-09-28,false
OP-0003869,8ac607f4-3219-7d8a-af43-6b824d7a9098,Closed Won,299.99,2025-02-21,2026-01-01,true
OP-0003870,00280562-c680-fe75-9e7f-89aa075aa4ce,Closed Lost,1039.94,2024-11-09,2025-11-29,false
OP-0003871,89f482f5-2d44-4b42-3616-2cad0741c4d1,Closed Won,776.65,2025-09-07,2025-10-25,true
OP-0003872,eeeaa3ac-c11a-ddb9-0200-6c120f7c8b61,Closed Lost,1034.07,2025-05-06,2025-08-23,false
OP-0003873,80e64bc2-2082-e224-9d8a-f1fa603e29c0,Proposal,1508.39,2025-08-16,,
OP-0003874,d7ab0594-a6d7-2e56-df7f-02dfb0d03c2f,Closed Lost,12263.35,2023-07-27,2025-06-16,false
OP-0003875,dd4835d3-cb03-b422-8ecd-f4be424a6600,Closed Lost,376.95,2024-01-16,2026-02-20,false
OP-0003876,1d4d8a07-a607-b8c1-ed00-b2c6635c0fb3,Proposal,4060.10,2024-02-07,,
OP-0003877,94f4dbb7-3293-365f-328d-ac2dded26fdf,Negotiation,1058.75,2025-12-24,,
OP-0003878,a9a63c01-bf4d-fd86-1595-435670bc3f48,Closed Lost,1123.64,2025-09-19,2025-11-17,false
OP-0003879,f629bb62-33f4-bf80-6000-54e9de73978a,Qualification,3790.02,2024-01-30,,
OP-0003880,18013947-39f1-edcb-1884-b59e870764a3,Closed Lost,5169.60,2024-02-07,2024-11-21,false
OP-0003881,0c1a7959-2f3e-6a4c-adae-2f8dfc1b7f6e,Prospecting,4147.18,2025-07-13,,
OP-0003882,c1beef8a-57a4-ca78-7ae0-ee3538d49833,Closed Lost,2448.82,2025-10-26,2026-02-18,false
OP-0003883,536294b7-cee1-4e0d-04d0-745c95ef8f62,Closed Lost,1283.93,2026-02-02,2026-03-28,false
OP-0003884,13edacdf-af4e-abaf-f259-80bd3a7acc9e,Closed Won,1774.36,2024-10-30,2025-01-01,true
OP-0003885,965515b1-d625-24a0-5744-8444379f77dd,Closed Lost,14523.92,2025-01-02,2026-04-16,false
OP-0003886,2cb17b6b-32e0-39ff-3359-6b5dd496d56b,Prospecting,1596.54,2023-08-01,,
OP-0003887,32b58b38-dd0a-58c5-7316-3c7b31be67ed,Closed Lost,3527.08,2025-04-21,2025-12-06,false
OP-0003888,f952add1-868e-6769-9dba-6be9acde09c3,Closed Lost,1465.08,2026-02-05,2026-03-11,false
OP-0003889,5a9fb864-42f2-104e-71dc-eaf1eb213779,Negotiation,796.51,2025-02-18,,
OP-0003890,8bcb870b-5db7-17c5-5ca0-478f7d044688,Proposal,3307.37,2024-04-10,,
OP-0003891,66e93d67-da0a-6538-5398-f290c1a38aef,Proposal,86870.30,2025-04-20,,
OP-0003892,3dd23e37-7e5c-e0e4-2692-6b3c2bcfcbb3,Negotiation,10772.67,2025-11-04,,
OP-0003893,3eb194ad-8eeb-ff30-6d02-b6c03940ec48,Closed Lost,936.09,2025-09-03,2025-10-21,false
OP-0003894,914b5d98-7d2d-4a35-da55-aeb343b160ba,Prospecting,1177.18,2023-11-24,,
OP-0003895,058ee0a1-6128-7b05-06e0-8898f091bf50,Closed Lost,8825.85,2025-12-10,2026-04-18,false
OP-0003896,091e99c8-61b6-a756-6ad1-a4257cb0d60d,Closed Lost,1004.31,2025-03-16,2025-08-24,false
OP-0003897,6dfe1c59-2044-d290-255c-f6840cafdd3a,Closed Lost,32332.71,2024-02-23,2024-06-14,false
OP-0003898,f6b0d99a-2be7-b45a-ffa2-6bf1274db592,Closed Lost,1117.47,2026-02-28,2026-04-27,false
OP-0003899,3a63aeb5-f2d6-545e-1907-356409e37433,Closed Lost,3728.34,2023-10-04,2025-06-24,false
OP-0003900,c75405a6-982c-ea18-2b45-55b52dae4d6d,Proposal,241.94,2024-09-10,,
OP-0003901,54f1f027-f466-a1cc-94b5-10a07f911470,Closed Lost,816.59,2025-02-04,2025-07-26,false
OP-0003902,c82020dd-2ae1-77b5-7c12-cfbfee2449be,Closed Won,903.21,2025-11-11,2026-01-07,true
OP-0003903,0b5a6b4d-4e53-5b18-9712-de05051c03b0,Closed Won,391.11,2024-07-26,2025-08-23,true
OP-0003904,647f2fa1-054f-4fec-3bd8-39d08a8f1c4b,Closed Won,2041.43,2026-01-24,2026-03-20,true
OP-0003905,7fe518b4-414c-0a2a-818b-2368c3f7a24c,Qualification,419.83,2025-12-22,,
OP-0003906,03ebcc72-eeeb-3a57-ff04-61954c1ea91b,Closed Won,738.61,2023-06-22,2024-12-08,true
OP-0003907,f73d00a2-b1fb-50ba-fb2e-77c2d021eeca,Closed Won,4360.71,2023-12-06,2024-05-07,true
OP-0003908,6d5b380b-bc18-c693-81b5-eb739aaa7fb9,Proposal,24636.19,2023-12-22,,
OP-0003909,93247837-e1cf-bf0b-ed94-997e2a63adb3,Prospecting,1460.34,2025-10-16,,
OP-0003910,27279065-f616-224b-b8df-1db44dc0c19b,Closed Lost,1092.82,2023-11-10,2025-01-11,false
OP-0003911,fa9e08aa-06a4-3ae2-478f-7c6b5717cc42,Closed Lost,519.47,2025-01-07,2025-05-21,false
OP-0003912,5ae3876a-41c7-05dd-3844-d424df75a833,Proposal,8499.98,2025-07-27,,
OP-0003913,f94d87cb-f928-2bab-b02f-d1deaedfb8ff,Closed Lost,2778.60,2023-12-09,2025-11-22,false
OP-0003914,54deabe0-bc51-c165-721b-3c316f39f490,Closed Lost,1405.23,2024-11-03,2025-11-15,false
OP-0003915,d3a935c5-0358-8f8a-919c-75753c5803cc,Negotiation,2300.35,2025-03-15,,
OP-0003916,bc6afc6b-8570-1646-f8be-8bbfc56fdc32,Closed Won,6365.89,2023-10-31,2026-04-30,true
OP-0003917,240f86fb-590d-dc5b-5605-16b4ed979a96,Closed Won,7915.74,2025-12-19,2026-01-08,true
OP-0003918,f88b1de1-e5d8-a70a-c8f9-518c6d900c64,Closed Lost,2457.36,2024-01-06,2025-10-01,false
OP-0003919,2f0ac883-ab62-589d-befb-406606eba61c,Closed Lost,62048.62,2026-04-26,2026-05-03,false
OP-0003920,e17f2658-4d00-1e90-36d7-e9d88a136668,Closed Lost,4546.22,2025-08-22,2025-11-21,false
OP-0003921,8f7fdc17-4c24-92d1-97c6-9c5f0190ad55,Negotiation,3920.97,2025-07-30,,
OP-0003922,f3e619bf-e74f-d7f8-02a2-cbc4093c8e86,Closed Lost,21058.59,2023-06-20,2023-10-18,false
OP-0003923,1de34d9a-0c73-f6d3-9862-2b27605d9e51,Closed Lost,1976.34,2023-09-07,2026-04-11,false
OP-0003924,7aa22e69-5984-fb65-2098-0fbc9dbf1e53,Closed Lost,1449.17,2025-09-21,2026-03-23,false
OP-0003925,556eca30-6832-5e50-d642-991f48490186,Closed Lost,6048.43,2025-12-20,2026-02-19,false
OP-0003926,4cc6985a-1373-a02a-4f5c-bf3ac7922b59,Prospecting,10174.19,2023-07-05,,
OP-0003927,d2172dbb-81b1-9ce3-ff34-e6a773f0138c,Closed Lost,3231.07,2023-10-06,2023-11-10,false
OP-0003928,60fa8174-223b-86c9-74b1-021327a33f69,Closed Lost,3176.18,2025-08-29,2025-11-04,false
OP-0003929,a29360ad-21ab-dd35-9854-8d2c906ddcbc,Closed Lost,2838.75,2023-06-28,2024-05-17,false
OP-0003930,9cb231a2-2815-c454-3349-9a167de3b182,Closed Lost,1773.69,2024-10-01,2026-02-16,false
OP-0003931,bc6afc6b-8570-1646-f8be-8bbfc56fdc32,Closed Won,1867.17,2023-09-23,2025-04-03,true
